Virginia Department of Education,,,,,,,,,,,,,,,,,,,,,
"2015-2016 Student Membership by School (Grade, Ethnicity, & Gender)",,,,,,,,,,,,,,,,,,,,,
(11/18/2015),,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Division No.,Division Name,School No.,School Name,Grade,Hispanic/ of any Race Male,Hispanic/ of any Race Female,"American Indian/Alaska Native 
Male","American Indian/Alaska Native 
Female",Asian Male,Asian Female,Black or African American Male,Black or African American Female,"Native Hawaiian/
Pacific Islander 
Male","Native Hawaiian/
Pacific Islander Female","White
Male",White Female,"Two or more races  (Non-Hispanic)
Male","Two or more races (Non-Hispanic)
Female","Total
Full-time Students",Part-time Students,"Total 
Full-time & Part-time Students"
86,SMYTH CO PBLC SCHS,120,NORTHWOOD MIDDLE,6,0,1,0,0,0,0,0,1,0,0,32,29,0,0,63,0,63
86,SMYTH CO PBLC SCHS,120,NORTHWOOD MIDDLE,7,1,0,0,0,2,0,2,1,0,0,37,28,1,0,72,0,72
86,SMYTH CO PBLC SCHS,120,NORTHWOOD MIDDLE,8,1,1,0,0,0,0,1,0,0,0,34,37,0,0,74,0,74
86,SMYTH CO PBLC SCHS,690,OAK POINT ELEM,1,1,0,0,0,0,0,0,0,0,0,43,30,1,0,75,0,75
86,SMYTH CO PBLC SCHS,690,OAK POINT ELEM,2,1,1,0,0,0,0,0,0,1,0,29,45,1,1,79,0,79
86,SMYTH CO PBLC SCHS,690,OAK POINT ELEM,3,0,1,0,0,0,0,0,0,0,0,46,35,1,1,84,1,85
86,SMYTH CO PBLC SCHS,690,OAK POINT ELEM,4,0,2,0,0,0,0,0,1,0,0,32,20,1,0,56,0,56
86,SMYTH CO PBLC SCHS,690,OAK POINT ELEM,5,0,1,0,0,0,1,1,0,0,0,40,27,2,0,72,0,72
86,SMYTH CO PBLC SCHS,690,OAK POINT ELEM,KG,0,0,0,0,0,0,1,0,0,0,25,33,0,0,59,0,59
86,SMYTH CO PBLC SCHS,690,OAK POINT ELEM,PK,0,1,0,0,0,0,0,0,0,0,23,14,0,1,39,0,39
86,SMYTH CO PBLC SCHS,720,RICH VALLEY ELEM,1,0,0,0,0,0,0,0,0,0,0,14,7,0,0,21,0,21
86,SMYTH CO PBLC SCHS,720,RICH VALLEY ELEM,2,1,0,0,0,0,0,0,0,0,0,16,8,0,0,25,0,25
86,SMYTH CO PBLC SCHS,720,RICH VALLEY ELEM,3,0,0,0,0,0,0,0,0,0,0,17,12,0,0,29,0,29
86,SMYTH CO PBLC SCHS,720,RICH VALLEY ELEM,4,0,0,0,0,0,0,0,0,0,0,9,16,0,0,25,0,25
86,SMYTH CO PBLC SCHS,720,RICH VALLEY ELEM,5,1,0,0,0,0,0,0,0,0,0,17,7,0,0,25,0,25
86,SMYTH CO PBLC SCHS,720,RICH VALLEY ELEM,KG,0,0,0,0,0,0,0,0,0,0,12,12,0,0,24,0,24
86,SMYTH CO PBLC SCHS,720,RICH VALLEY ELEM,PK,1,1,0,0,0,0,0,0,0,0,7,6,0,0,15,0,15
86,SMYTH CO PBLC SCHS,740,SALTVILLE ELEM,1,0,0,0,0,0,0,0,0,0,0,11,21,1,0,33,0,33
86,SMYTH CO PBLC SCHS,740,SALTVILLE ELEM,2,1,1,0,0,0,0,0,0,0,0,20,11,0,0,33,0,33
86,SMYTH CO PBLC SCHS,740,SALTVILLE ELEM,3,1,0,0,0,0,0,0,0,0,0,21,16,0,0,38,0,38
86,SMYTH CO PBLC SCHS,740,SALTVILLE ELEM,4,0,0,0,0,1,1,1,0,0,0,19,11,0,1,34,0,34
86,SMYTH CO PBLC SCHS,740,SALTVILLE ELEM,5,0,0,0,0,0,0,1,0,0,0,22,18,0,1,42,0,42
86,SMYTH CO PBLC SCHS,740,SALTVILLE ELEM,KG,0,1,0,0,0,0,0,0,0,0,8,17,1,0,27,0,27
86,SMYTH CO PBLC SCHS,740,SALTVILLE ELEM,PK,0,0,0,0,0,0,0,0,0,0,9,9,0,0,18,0,18
86,SMYTH CO PBLC SCHS,555,SUGAR GROVE ELEM,1,0,0,0,0,0,0,0,0,0,0,3,14,0,0,17,0,17
86,SMYTH CO PBLC SCHS,555,SUGAR GROVE ELEM,2,0,0,0,0,0,0,0,0,0,0,12,8,0,0,20,0,20
86,SMYTH CO PBLC SCHS,555,SUGAR GROVE ELEM,3,0,0,0,0,0,0,0,0,0,0,15,13,0,0,28,0,28
86,SMYTH CO PBLC SCHS,555,SUGAR GROVE ELEM,4,0,0,0,0,0,0,0,1,0,0,12,13,0,0,26,0,26
86,SMYTH CO PBLC SCHS,555,SUGAR GROVE ELEM,5,2,0,0,0,0,0,0,0,0,0,4,10,0,0,16,0,16
86,SMYTH CO PBLC SCHS,555,SUGAR GROVE ELEM,KG,0,0,0,0,0,0,0,0,0,0,8,10,0,0,18,0,18
86,SMYTH CO PBLC SCHS,555,SUGAR GROVE ELEM,PK,0,0,0,0,0,0,0,0,0,0,8,5,0,0,13,0,13
87,SOUTHAMPTON CO PBLC SCHS,710,CAPRON ELEM,1,0,0,0,0,0,0,8,7,0,0,8,3,3,0,29,0,29
87,SOUTHAMPTON CO PBLC SCHS,710,CAPRON ELEM,2,0,0,0,0,0,0,9,11,0,0,5,8,2,0,35,0,35
87,SOUTHAMPTON CO PBLC SCHS,710,CAPRON ELEM,3,0,1,0,0,0,0,1,6,0,0,6,5,1,1,21,0,21
87,SOUTHAMPTON CO PBLC SCHS,710,CAPRON ELEM,4,0,0,0,0,0,0,5,11,0,0,11,6,0,1,34,0,34
87,SOUTHAMPTON CO PBLC SCHS,710,CAPRON ELEM,5,0,0,0,0,0,0,8,5,0,0,8,7,1,2,31,0,31
87,SOUTHAMPTON CO PBLC SCHS,710,CAPRON ELEM,KG,0,0,0,0,0,0,4,5,1,0,6,9,0,1,26,0,26
87,SOUTHAMPTON CO PBLC SCHS,710,CAPRON ELEM,PK,0,0,0,0,0,0,2,2,0,0,3,7,1,1,16,0,16
87,SOUTHAMPTON CO PBLC SCHS,20,MEHERRIN ELEM,1,0,0,1,0,0,0,11,15,0,0,11,10,1,0,49,0,49
87,SOUTHAMPTON CO PBLC SCHS,20,MEHERRIN ELEM,2,0,0,1,0,0,0,12,11,0,0,20,13,0,1,58,0,58
87,SOUTHAMPTON CO PBLC SCHS,20,MEHERRIN ELEM,3,0,2,0,0,0,0,13,13,0,0,15,7,1,2,53,0,53
87,SOUTHAMPTON CO PBLC SCHS,20,MEHERRIN ELEM,4,0,0,0,0,0,0,16,6,0,0,6,11,1,0,40,0,40
87,SOUTHAMPTON CO PBLC SCHS,20,MEHERRIN ELEM,5,1,1,0,0,0,0,14,7,0,0,14,12,0,0,49,0,49
87,SOUTHAMPTON CO PBLC SCHS,20,MEHERRIN ELEM,KG,0,0,0,0,0,0,7,7,0,0,14,14,0,2,44,0,44
87,SOUTHAMPTON CO PBLC SCHS,20,MEHERRIN ELEM,PK,0,0,0,0,0,0,8,7,0,0,9,4,0,1,29,0,29
87,SOUTHAMPTON CO PBLC SCHS,10,NOTTOWAY ELEM,1,0,0,0,0,0,0,5,5,0,0,14,13,0,0,37,0,37
87,SOUTHAMPTON CO PBLC SCHS,10,NOTTOWAY ELEM,2,0,1,0,0,0,0,5,7,0,0,21,17,0,1,52,0,52
87,SOUTHAMPTON CO PBLC SCHS,10,NOTTOWAY ELEM,3,0,0,0,0,0,0,4,4,0,0,22,16,2,1,49,0,49
87,SOUTHAMPTON CO PBLC SCHS,10,NOTTOWAY ELEM,4,0,0,0,0,0,0,4,6,0,0,17,14,0,0,41,0,41
87,SOUTHAMPTON CO PBLC SCHS,10,NOTTOWAY ELEM,5,0,1,0,0,0,0,3,2,0,0,17,18,0,0,41,0,41
87,SOUTHAMPTON CO PBLC SCHS,10,NOTTOWAY ELEM,KG,0,1,0,0,0,0,6,1,0,0,20,18,0,0,46,0,46
87,SOUTHAMPTON CO PBLC SCHS,10,NOTTOWAY ELEM,PK,0,0,1,0,1,0,4,9,0,0,9,7,0,0,31,0,31
87,SOUTHAMPTON CO PBLC SCHS,780,RIVERDALE ELEM,1,1,1,0,2,0,0,16,8,0,0,20,17,1,5,71,0,71
87,SOUTHAMPTON CO PBLC SCHS,780,RIVERDALE ELEM,2,0,1,1,1,0,1,22,22,0,0,15,19,0,3,85,0,85
87,SOUTHAMPTON CO PBLC SCHS,780,RIVERDALE ELEM,3,0,0,0,0,0,1,23,24,0,0,29,27,1,1,106,0,106
87,SOUTHAMPTON CO PBLC SCHS,780,RIVERDALE ELEM,4,0,1,0,0,0,0,24,19,0,0,16,18,1,0,79,0,79
87,SOUTHAMPTON CO PBLC SCHS,780,RIVERDALE ELEM,5,1,1,0,0,0,0,18,21,0,0,19,16,1,0,77,0,77
87,SOUTHAMPTON CO PBLC SCHS,780,RIVERDALE ELEM,KG,0,0,0,0,0,0,23,25,0,0,12,18,1,1,80,0,80
87,SOUTHAMPTON CO PBLC SCHS,780,RIVERDALE ELEM,PK,0,0,0,0,0,0,16,13,0,0,7,15,0,0,51,0,51
87,SOUTHAMPTON CO PBLC SCHS,690,SOUTHAMPTON HIGH,9,2,1,0,0,0,1,53,50,1,0,59,75,3,1,246,0,246
87,SOUTHAMPTON CO PBLC SCHS,690,SOUTHAMPTON HIGH,10,2,3,1,1,0,0,50,41,0,0,62,54,0,2,216,0,216
87,SOUTHAMPTON CO PBLC SCHS,690,SOUTHAMPTON HIGH,11,1,1,0,0,1,0,28,34,0,0,50,58,0,0,173,0,173
87,SOUTHAMPTON CO PBLC SCHS,690,SOUTHAMPTON HIGH,12,0,1,0,0,0,1,37,29,0,0,61,46,0,1,176,0,176
87,SOUTHAMPTON CO PBLC SCHS,700,SOUTHAMPTON MIDDLE,6,1,3,0,1,0,0,46,53,1,0,52,46,1,0,204,0,204
87,SOUTHAMPTON CO PBLC SCHS,700,SOUTHAMPTON MIDDLE,7,1,3,0,1,1,0,40,57,0,0,60,58,1,1,223,0,223
87,SOUTHAMPTON CO PBLC SCHS,700,SOUTHAMPTON MIDDLE,8,2,1,1,0,0,2,41,34,0,1,60,49,3,1,195,0,195
88,SPOTSYLVANIA CO PBLC SCHS,10,BATTLEFIELD ELEM,1,6,11,0,0,1,1,8,8,0,0,19,24,5,4,87,0,87
88,SPOTSYLVANIA CO PBLC SCHS,10,BATTLEFIELD ELEM,2,17,10,1,0,0,2,14,10,1,0,35,26,5,9,130,0,130
88,SPOTSYLVANIA CO PBLC SCHS,10,BATTLEFIELD ELEM,3,16,17,1,0,0,0,14,9,0,0,24,23,5,2,111,0,111
88,SPOTSYLVANIA CO PBLC SCHS,10,BATTLEFIELD ELEM,4,10,13,0,0,0,1,13,9,0,0,26,22,3,6,103,0,103
88,SPOTSYLVANIA CO PBLC SCHS,10,BATTLEFIELD ELEM,5,17,12,0,0,1,1,13,9,0,0,24,28,2,4,111,0,111
88,SPOTSYLVANIA CO PBLC SCHS,10,BATTLEFIELD ELEM,KG,11,12,1,0,1,0,3,6,0,0,26,29,4,6,99,0,99
88,SPOTSYLVANIA CO PBLC SCHS,10,BATTLEFIELD ELEM,PK,0,0,0,0,0,0,2,0,0,0,2,0,1,0,5,0,5
88,SPOTSYLVANIA CO PBLC SCHS,50,BATTLEFIELD MIDDLE,6,27,35,0,0,3,5,33,35,0,0,56,57,8,5,264,0,264
88,SPOTSYLVANIA CO PBLC SCHS,50,BATTLEFIELD MIDDLE,7,28,22,2,0,1,7,29,31,1,0,60,62,9,10,262,0,262
88,SPOTSYLVANIA CO PBLC SCHS,50,BATTLEFIELD MIDDLE,8,32,28,0,2,6,9,23,36,0,0,62,67,15,11,291,0,291
88,SPOTSYLVANIA CO PBLC SCHS,340,BERKELEY ELEM,1,3,0,0,0,0,0,0,1,0,0,13,15,1,1,34,0,34
88,SPOTSYLVANIA CO PBLC SCHS,340,BERKELEY ELEM,2,0,1,0,0,1,1,3,3,0,0,20,16,1,2,48,0,48
88,SPOTSYLVANIA CO PBLC SCHS,340,BERKELEY ELEM,3,0,1,0,0,0,0,3,2,0,0,14,15,0,0,35,0,35
88,SPOTSYLVANIA CO PBLC SCHS,340,BERKELEY ELEM,4,2,0,0,0,0,0,3,6,0,0,17,22,2,1,53,0,53
88,SPOTSYLVANIA CO PBLC SCHS,340,BERKELEY ELEM,5,1,3,0,0,0,0,3,0,0,0,19,12,2,1,41,0,41
88,SPOTSYLVANIA CO PBLC SCHS,340,BERKELEY ELEM,KG,0,2,0,0,0,0,3,0,0,0,20,18,0,0,43,0,43
88,SPOTSYLVANIA CO PBLC SCHS,340,BERKELEY ELEM,PK,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
88,SPOTSYLVANIA CO PBLC SCHS,400,BROCK ROAD ELEM,1,1,4,0,0,2,2,7,4,0,0,35,47,4,3,109,0,109
88,SPOTSYLVANIA CO PBLC SCHS,400,BROCK ROAD ELEM,2,6,9,0,0,0,1,6,2,0,0,49,34,7,6,120,0,120
88,SPOTSYLVANIA CO PBLC SCHS,400,BROCK ROAD ELEM,3,8,4,0,0,1,1,6,5,0,0,39,40,4,2,110,0,110
88,SPOTSYLVANIA CO PBLC SCHS,400,BROCK ROAD ELEM,4,4,5,0,1,1,0,4,3,1,0,44,45,2,3,113,0,113
88,SPOTSYLVANIA CO PBLC SCHS,400,BROCK ROAD ELEM,5,1,5,0,0,0,1,5,6,0,0,63,34,4,3,122,0,122
88,SPOTSYLVANIA CO PBLC SCHS,400,BROCK ROAD ELEM,KG,7,6,0,0,1,1,4,3,0,0,35,42,4,4,107,0,107
88,SPOTSYLVANIA CO PBLC SCHS,400,BROCK ROAD ELEM,PK,3,1,0,0,0,0,3,2,0,0,16,6,1,0,32,0,32
88,SPOTSYLVANIA CO PBLC SCHS,511,CEDAR FOREST ELEM,1,14,15,0,2,0,2,5,11,0,0,32,25,2,1,109,0,109
88,SPOTSYLVANIA CO PBLC SCHS,511,CEDAR FOREST ELEM,2,9,15,0,0,1,1,9,10,0,0,34,20,3,3,105,0,105
88,SPOTSYLVANIA CO PBLC SCHS,511,CEDAR FOREST ELEM,3,14,13,0,0,1,0,13,9,0,0,42,34,4,1,131,0,131
88,SPOTSYLVANIA CO PBLC SCHS,511,CEDAR FOREST ELEM,4,13,6,0,0,1,3,7,10,0,1,23,29,3,6,102,0,102
88,SPOTSYLVANIA CO PBLC SCHS,511,CEDAR FOREST ELEM,5,11,12,0,0,0,1,7,11,0,0,47,38,1,1,129,0,129
88,SPOTSYLVANIA CO PBLC SCHS,511,CEDAR FOREST ELEM,KG,11,12,0,0,2,0,7,7,1,0,29,25,3,1,98,0,98
88,SPOTSYLVANIA CO PBLC SCHS,511,CEDAR FOREST ELEM,PK,6,5,0,0,0,1,6,8,0,0,13,13,1,1,54,0,54
88,SPOTSYLVANIA CO PBLC SCHS,40,CHANCELLOR ELEM,1,5,2,0,0,2,0,1,1,0,0,17,25,2,4,59,0,59
88,SPOTSYLVANIA CO PBLC SCHS,40,CHANCELLOR ELEM,2,0,3,0,0,1,1,2,3,0,0,20,37,6,4,77,0,77
88,SPOTSYLVANIA CO PBLC SCHS,40,CHANCELLOR ELEM,3,6,2,0,0,3,1,2,4,0,0,24,27,1,3,73,0,73
88,SPOTSYLVANIA CO PBLC SCHS,40,CHANCELLOR ELEM,4,2,3,0,1,0,3,3,1,0,0,19,29,3,2,66,0,66
88,SPOTSYLVANIA CO PBLC SCHS,40,CHANCELLOR ELEM,5,2,0,1,0,1,5,6,3,0,0,25,27,1,4,75,0,75
88,SPOTSYLVANIA CO PBLC SCHS,40,CHANCELLOR ELEM,KG,4,1,0,0,0,0,1,4,0,0,18,26,2,2,58,0,58
88,SPOTSYLVANIA CO PBLC SCHS,40,CHANCELLOR ELEM,PK,1,1,0,0,1,0,1,0,0,0,4,4,1,1,14,0,14
88,SPOTSYLVANIA CO PBLC SCHS,381,CHANCELLOR HIGH,9,46,35,0,0,9,5,35,36,0,1,106,78,8,6,365,0,365
88,SPOTSYLVANIA CO PBLC SCHS,381,CHANCELLOR HIGH,10,41,28,0,1,2,2,38,31,0,0,83,75,4,7,312,0,312
88,SPOTSYLVANIA CO PBLC SCHS,381,CHANCELLOR HIGH,11,24,19,0,2,5,4,36,35,1,0,91,64,5,10,296,0,296
88,SPOTSYLVANIA CO PBLC SCHS,381,CHANCELLOR HIGH,12,33,22,0,0,7,6,51,30,0,0,96,78,7,8,338,0,338
88,SPOTSYLVANIA CO PBLC SCHS,382,CHANCELLOR MIDDLE,6,22,32,0,0,4,8,21,21,0,1,92,72,8,12,293,0,293
88,SPOTSYLVANIA CO PBLC SCHS,382,CHANCELLOR MIDDLE,7,25,27,0,0,5,3,29,29,1,0,61,74,3,4,261,0,261
88,SPOTSYLVANIA CO PBLC SCHS,382,CHANCELLOR MIDDLE,8,33,23,1,0,6,6,24,29,0,0,65,69,8,6,270,0,270
88,SPOTSYLVANIA CO PBLC SCHS,501,COURTHOUSE RD ELEM,1,9,10,0,1,2,1,11,8,2,0,43,34,6,6,133,0,133
88,SPOTSYLVANIA CO PBLC SCHS,501,COURTHOUSE RD ELEM,2,8,15,1,0,1,2,6,9,0,0,34,43,1,5,125,0,125
88,SPOTSYLVANIA CO PBLC SCHS,501,COURTHOUSE RD ELEM,3,7,8,0,0,3,2,8,14,0,0,36,45,2,3,128,0,128
88,SPOTSYLVANIA CO PBLC SCHS,501,COURTHOUSE RD ELEM,4,18,9,0,1,1,3,5,11,0,0,42,35,6,3,134,0,134
88,SPOTSYLVANIA CO PBLC SCHS,501,COURTHOUSE RD ELEM,5,12,16,0,0,2,4,16,12,0,1,46,42,5,8,164,0,164
88,SPOTSYLVANIA CO PBLC SCHS,501,COURTHOUSE RD ELEM,KG,8,5,0,0,0,1,18,15,0,0,38,36,5,2,128,0,128
88,SPOTSYLVANIA CO PBLC SCHS,501,COURTHOUSE RD ELEM,PK,2,2,0,0,0,0,1,4,0,0,7,0,0,1,17,0,17
88,SPOTSYLVANIA CO PBLC SCHS,22,COURTLAND ELEM,1,5,10,0,0,0,1,5,6,0,0,23,15,7,6,78,0,78
88,SPOTSYLVANIA CO PBLC SCHS,22,COURTLAND ELEM,2,10,4,0,0,0,0,8,7,0,0,21,32,4,5,91,0,91
88,SPOTSYLVANIA CO PBLC SCHS,22,COURTLAND ELEM,3,8,2,0,0,0,0,10,11,0,0,28,33,3,5,100,0,100
88,SPOTSYLVANIA CO PBLC SCHS,22,COURTLAND ELEM,4,7,2,0,0,0,0,8,10,0,0,27,27,4,6,91,0,91
88,SPOTSYLVANIA CO PBLC SCHS,22,COURTLAND ELEM,5,8,5,0,0,2,0,6,5,0,0,41,35,4,1,107,0,107
88,SPOTSYLVANIA CO PBLC SCHS,22,COURTLAND ELEM,KG,2,1,0,0,1,0,5,10,0,0,25,26,1,2,73,0,73
88,SPOTSYLVANIA CO PBLC SCHS,22,COURTLAND ELEM,PK,5,4,0,0,0,0,5,2,0,0,5,2,0,1,24,0,24
88,SPOTSYLVANIA CO PBLC SCHS,20,COURTLAND HIGH,9,26,13,0,0,0,5,25,20,1,0,89,104,6,15,304,0,304
88,SPOTSYLVANIA CO PBLC SCHS,20,COURTLAND HIGH,10,17,19,1,0,2,4,23,25,0,0,101,93,5,6,296,0,296
88,SPOTSYLVANIA CO PBLC SCHS,20,COURTLAND HIGH,11,15,15,0,0,0,1,39,25,0,1,79,72,5,6,258,0,258
88,SPOTSYLVANIA CO PBLC SCHS,20,COURTLAND HIGH,12,13,19,0,0,8,5,28,36,0,0,115,77,9,11,321,0,321
88,SPOTSYLVANIA CO PBLC SCHS,509,FREEDOM MIDDLE,6,12,16,1,0,4,4,22,35,1,0,81,74,9,7,266,0,266
88,SPOTSYLVANIA CO PBLC SCHS,509,FREEDOM MIDDLE,7,20,16,0,0,4,2,27,27,1,1,66,76,11,9,260,0,260
88,SPOTSYLVANIA CO PBLC SCHS,509,FREEDOM MIDDLE,8,15,14,1,0,7,5,32,37,0,0,90,80,8,9,298,0,298
88,SPOTSYLVANIA CO PBLC SCHS,507,HARRISON ROAD ELEM,1,31,13,0,0,4,3,13,13,0,0,19,20,4,4,124,0,124
88,SPOTSYLVANIA CO PBLC SCHS,507,HARRISON ROAD ELEM,2,19,14,0,0,4,0,9,8,0,0,34,32,5,5,130,0,130
88,SPOTSYLVANIA CO PBLC SCHS,507,HARRISON ROAD ELEM,3,25,10,0,0,0,1,12,8,0,0,27,40,4,6,133,0,133
88,SPOTSYLVANIA CO PBLC SCHS,507,HARRISON ROAD ELEM,4,15,17,0,1,1,1,15,10,0,0,23,39,5,6,133,0,133
88,SPOTSYLVANIA CO PBLC SCHS,507,HARRISON ROAD ELEM,5,15,15,0,0,3,1,13,8,0,0,33,21,3,3,115,0,115
88,SPOTSYLVANIA CO PBLC SCHS,507,HARRISON ROAD ELEM,KG,11,15,0,0,2,3,13,14,0,0,33,25,6,3,125,0,125
88,SPOTSYLVANIA CO PBLC SCHS,507,HARRISON ROAD ELEM,PK,11,10,0,0,0,3,4,1,0,0,3,5,1,3,41,0,41
88,SPOTSYLVANIA CO PBLC SCHS,30,LEE HILL ELEM,1,9,5,0,0,1,0,20,13,0,0,25,25,2,6,106,0,106
88,SPOTSYLVANIA CO PBLC SCHS,30,LEE HILL ELEM,2,9,15,0,0,1,2,15,11,0,0,29,31,7,6,126,0,126
88,SPOTSYLVANIA CO PBLC SCHS,30,LEE HILL ELEM,3,11,7,0,0,1,2,8,14,0,0,24,27,5,5,104,0,104
88,SPOTSYLVANIA CO PBLC SCHS,30,LEE HILL ELEM,4,6,8,0,0,0,4,14,10,0,0,40,19,2,2,105,0,105
88,SPOTSYLVANIA CO PBLC SCHS,30,LEE HILL ELEM,5,6,9,0,0,1,1,9,18,0,0,27,27,6,9,113,0,113
88,SPOTSYLVANIA CO PBLC SCHS,30,LEE HILL ELEM,KG,7,10,1,0,3,1,12,9,0,0,21,24,1,3,92,0,92
88,SPOTSYLVANIA CO PBLC SCHS,30,LEE HILL ELEM,PK,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
88,SPOTSYLVANIA CO PBLC SCHS,350,LIVINGSTON ELEM,1,1,1,0,0,0,0,3,2,0,0,21,22,4,1,55,0,55
88,SPOTSYLVANIA CO PBLC SCHS,350,LIVINGSTON ELEM,2,1,0,0,0,0,0,3,4,0,0,32,25,3,4,72,0,72
88,SPOTSYLVANIA CO PBLC SCHS,350,LIVINGSTON ELEM,3,2,1,0,0,0,0,4,3,0,0,24,20,4,4,62,0,62
88,SPOTSYLVANIA CO PBLC SCHS,350,LIVINGSTON ELEM,4,2,2,0,1,0,0,3,2,0,0,31,29,2,4,76,0,76
88,SPOTSYLVANIA CO PBLC SCHS,350,LIVINGSTON ELEM,5,1,2,0,0,0,0,3,4,0,0,27,31,5,4,77,0,77
88,SPOTSYLVANIA CO PBLC SCHS,350,LIVINGSTON ELEM,KG,0,3,1,0,0,0,3,4,0,0,29,24,0,3,67,0,67
88,SPOTSYLVANIA CO PBLC SCHS,350,LIVINGSTON ELEM,PK,1,0,0,0,0,0,2,2,0,0,9,7,3,0,24,0,24
88,SPOTSYLVANIA CO PBLC SCHS,506,MASSAPONAX HIGH,9,43,34,1,1,14,5,65,64,0,0,156,134,13,9,539,0,539
88,SPOTSYLVANIA CO PBLC SCHS,506,MASSAPONAX HIGH,10,21,39,2,0,9,10,63,59,0,1,135,151,12,4,506,0,506
88,SPOTSYLVANIA CO PBLC SCHS,506,MASSAPONAX HIGH,11,24,32,0,0,11,13,70,60,1,0,134,135,7,5,492,0,492
88,SPOTSYLVANIA CO PBLC SCHS,506,MASSAPONAX HIGH,12,28,19,0,0,12,9,63,47,0,0,126,110,7,9,430,0,430
88,SPOTSYLVANIA CO PBLC SCHS,505,NI RIVER MIDDLE,6,7,11,1,1,1,3,9,7,1,0,88,90,7,4,230,0,230
88,SPOTSYLVANIA CO PBLC SCHS,505,NI RIVER MIDDLE,7,15,8,0,0,4,1,19,16,0,1,101,99,4,2,270,0,270
88,SPOTSYLVANIA CO PBLC SCHS,505,NI RIVER MIDDLE,8,9,6,0,0,0,2,14,12,0,0,90,101,8,3,245,0,245
88,SPOTSYLVANIA CO PBLC SCHS,508,PARKSIDE ELEM,1,7,9,0,0,3,2,17,13,0,0,29,23,4,6,113,0,113
88,SPOTSYLVANIA CO PBLC SCHS,508,PARKSIDE ELEM,2,6,10,0,0,3,4,13,18,0,0,27,32,5,8,126,0,126
88,SPOTSYLVANIA CO PBLC SCHS,508,PARKSIDE ELEM,3,10,8,0,0,6,4,10,16,0,0,35,41,4,7,141,0,141
88,SPOTSYLVANIA CO PBLC SCHS,508,PARKSIDE ELEM,4,10,8,2,0,5,3,18,12,0,0,32,26,5,1,122,0,122
88,SPOTSYLVANIA CO PBLC SCHS,508,PARKSIDE ELEM,5,12,14,0,1,1,5,15,22,0,0,29,27,9,7,142,0,142
88,SPOTSYLVANIA CO PBLC SCHS,508,PARKSIDE ELEM,KG,10,8,0,0,6,3,10,13,0,0,23,26,7,6,112,0,112
88,SPOTSYLVANIA CO PBLC SCHS,508,PARKSIDE ELEM,PK,4,1,0,0,1,0,0,0,0,0,1,1,1,0,9,0,9
88,SPOTSYLVANIA CO PBLC SCHS,220,POST OAK MIDDLE,6,4,3,0,0,2,3,9,10,0,0,113,85,6,2,237,0,237
88,SPOTSYLVANIA CO PBLC SCHS,220,POST OAK MIDDLE,7,8,10,0,0,3,0,16,13,0,0,103,78,7,8,246,0,246
88,SPOTSYLVANIA CO PBLC SCHS,220,POST OAK MIDDLE,8,4,5,0,0,0,3,14,9,0,0,121,98,1,9,264,0,264
88,SPOTSYLVANIA CO PBLC SCHS,510,RIVERBEND HIGH,9,36,22,0,1,7,10,34,30,1,0,167,155,6,17,486,0,486
88,SPOTSYLVANIA CO PBLC SCHS,510,RIVERBEND HIGH,10,25,31,0,1,4,8,39,34,0,0,184,158,16,11,511,0,511
88,SPOTSYLVANIA CO PBLC SCHS,510,RIVERBEND HIGH,11,24,22,0,1,7,3,36,28,1,0,155,150,10,14,451,0,451
88,SPOTSYLVANIA CO PBLC SCHS,510,RIVERBEND HIGH,12,27,29,1,3,6,7,37,32,0,0,175,156,6,8,487,0,487
88,SPOTSYLVANIA CO PBLC SCHS,503,RIVERVIEW ELEM,1,4,5,0,0,1,4,10,7,0,1,28,31,5,3,99,0,99
88,SPOTSYLVANIA CO PBLC SCHS,503,RIVERVIEW ELEM,2,9,5,0,0,1,0,3,8,0,0,45,32,5,2,110,0,110
88,SPOTSYLVANIA CO PBLC SCHS,503,RIVERVIEW ELEM,3,6,10,0,0,1,0,11,8,0,0,38,27,2,6,109,0,109
88,SPOTSYLVANIA CO PBLC SCHS,503,RIVERVIEW ELEM,4,12,6,0,0,0,0,10,7,0,0,43,32,2,1,113,0,113
88,SPOTSYLVANIA CO PBLC SCHS,503,RIVERVIEW ELEM,5,7,7,0,0,0,1,6,9,0,0,38,46,4,0,118,0,118
88,SPOTSYLVANIA CO PBLC SCHS,503,RIVERVIEW ELEM,KG,5,6,0,0,3,0,5,3,0,0,37,20,3,8,90,0,90
88,SPOTSYLVANIA CO PBLC SCHS,503,RIVERVIEW ELEM,PK,8,6,0,0,2,2,10,7,0,0,24,14,3,2,78,0,78
88,SPOTSYLVANIA CO PBLC SCHS,130,ROBERT E. LEE ELEM,1,2,1,0,0,1,0,6,6,0,0,35,26,2,5,84,0,84
88,SPOTSYLVANIA CO PBLC SCHS,130,ROBERT E. LEE ELEM,2,6,1,0,0,0,0,5,5,0,0,25,30,6,3,81,0,81
88,SPOTSYLVANIA CO PBLC SCHS,130,ROBERT E. LEE ELEM,3,4,3,0,0,0,1,6,6,0,1,35,32,7,2,97,0,97
