"","Div.Num","Sch.Num","Level","Div.Name","School.Name.sdh","School.Type","Low.Grade","High.Grade","Subject","Subgroup","X2013.2014.Pass.Rate","X2014.2015.Pass.Rate","X2015.2016.Pass.Rate","Division.Name.ad","School.Name.acd","School.Accreditation.Rating","English","Met.English","Mathematics","Met.Mathematics","History","Met.History","Science","Met.Science","GCI","Met.GCI","Division.Name.ed","School.Name","Grade","Hispanic..of.any.Race.Male","Hispanic..of.any.Race.Female","American.Indian.Alaska.Native..Male","American.Indian.Alaska.Native..Female","Asian.Male","Asian.Female","Black.or.African.American.Male","Black.or.African.American.Female","Native.Hawaiian..Pacific.Islander..Male","Native.Hawaiian..Pacific.Islander.Female","White.Male","White.Female","Two.or.more.races...Non.Hispanic..Male","Two.or.more.races..Non.Hispanic..Female","Total.Full.time.Students","Part.time.Students","Total..Full.time...Part.time.Students","Name","FY.2014..Actual.Average.Teacher.Salary","FY.2015..Actual.Average.Teacher.Salary","FY.2014.to.FY.2015.Percent.Increase...Decrease.","FY.2016..Budgeted.Average.Teacher.Salary","FY.2015.to.FY.2016.Percent.Increase...Decrease."
"1640",21,580,"Sch","Chesterfield County ","Meadowbrook High","High","9",12,"English: Writing","White","57","72","68","Chesterfield County ","Meadowbrook High","Fully Accredited","78","Yes","76","Yes","83","Yes","73","Yes","88","Yes","CHESTERFIELD CO PBLC SCHS","MEADOWBROOK HIGH","12","44","50","0","1","5","2","136","100","1",0,"18","12","0","3","372",0,"372","Chesterfield County Public Schools",50087,50281,"0.39% ",49065,"(2.42%)"
"1641",21,580,"Sch","Chesterfield County ","Meadowbrook High","High","9",12,"History and Social Sciences","White","87","84","85","Chesterfield County ","Meadowbrook High","Fully Accredited","78","Yes","76","Yes","83","Yes","73","Yes","88","Yes","CHESTERFIELD CO PBLC SCHS","MEADOWBROOK HIGH","12","44","50","0","1","5","2","136","100","1",0,"18","12","0","3","372",0,"372","Chesterfield County Public Schools",50087,50281,"0.39% ",49065,"(2.42%)"
"1642",21,580,"Sch","Chesterfield County ","Meadowbrook High","High","9",12,"English: Reading","Female","86","81","83","Chesterfield County ","Meadowbrook High","Fully Accredited","78","Yes","76","Yes","83","Yes","73","Yes","88","Yes","CHESTERFIELD CO PBLC SCHS","MEADOWBROOK HIGH","12","44","50","0","1","5","2","136","100","1",0,"18","12","0","3","372",0,"372","Chesterfield County Public Schools",50087,50281,"0.39% ",49065,"(2.42%)"
"1643",21,580,"Sch","Chesterfield County ","Meadowbrook High","High","9",12,"Science","Asian","81","78","97","Chesterfield County ","Meadowbrook High","Fully Accredited","78","Yes","76","Yes","83","Yes","73","Yes","88","Yes","CHESTERFIELD CO PBLC SCHS","MEADOWBROOK HIGH","12","44","50","0","1","5","2","136","100","1",0,"18","12","0","3","372",0,"372","Chesterfield County Public Schools",50087,50281,"0.39% ",49065,"(2.42%)"
"1644",21,580,"Sch","Chesterfield County ","Meadowbrook High","High","9",12,"History and Social Sciences","Black","80","79","78","Chesterfield County ","Meadowbrook High","Fully Accredited","78","Yes","76","Yes","83","Yes","73","Yes","88","Yes","CHESTERFIELD CO PBLC SCHS","MEADOWBROOK HIGH","12","44","50","0","1","5","2","136","100","1",0,"18","12","0","3","372",0,"372","Chesterfield County Public Schools",50087,50281,"0.39% ",49065,"(2.42%)"
"1645",21,580,"Sch","Chesterfield County ","Meadowbrook High","High","9",12,"English: Writing","Male","55","55","54","Chesterfield County ","Meadowbrook High","Fully Accredited","78","Yes","76","Yes","83","Yes","73","Yes","88","Yes","CHESTERFIELD CO PBLC SCHS","MEADOWBROOK HIGH","12","44","50","0","1","5","2","136","100","1",0,"18","12","0","3","372",0,"372","Chesterfield County Public Schools",50087,50281,"0.39% ",49065,"(2.42%)"
"1646",21,580,"Sch","Chesterfield County ","Meadowbrook High","High","9",12,"Science","Limited English Proficient","47","51","59","Chesterfield County ","Meadowbrook High","Fully Accredited","78","Yes","76","Yes","83","Yes","73","Yes","88","Yes","CHESTERFIELD CO PBLC SCHS","MEADOWBROOK HIGH","12","44","50","0","1","5","2","136","100","1",0,"18","12","0","3","372",0,"372","Chesterfield County Public Schools",50087,50281,"0.39% ",49065,"(2.42%)"
"1647",21,580,"Sch","Chesterfield County ","Meadowbrook High","High","9",12,"Science","Female","63","71","75","Chesterfield County ","Meadowbrook High","Fully Accredited","78","Yes","76","Yes","83","Yes","73","Yes","88","Yes","CHESTERFIELD CO PBLC SCHS","MEADOWBROOK HIGH","12","44","50","0","1","5","2","136","100","1",0,"18","12","0","3","372",0,"372","Chesterfield County Public Schools",50087,50281,"0.39% ",49065,"(2.42%)"
"1648",21,580,"Sch","Chesterfield County ","Meadowbrook High","High","9",12,"History and Social Sciences","Economically Disadvantaged","74","79","77","Chesterfield County ","Meadowbrook High","Fully Accredited","78","Yes","76","Yes","83","Yes","73","Yes","88","Yes","CHESTERFIELD CO PBLC SCHS","MEADOWBROOK HIGH","12","44","50","0","1","5","2","136","100","1",0,"18","12","0","3","372",0,"372","Chesterfield County Public Schools",50087,50281,"0.39% ",49065,"(2.42%)"
"1649",21,580,"Sch","Chesterfield County ","Meadowbrook High","High","9",12,"Mathematics","Economically Disadvantaged","40","73","72","Chesterfield County ","Meadowbrook High","Fully Accredited","78","Yes","76","Yes","83","Yes","73","Yes","88","Yes","CHESTERFIELD CO PBLC SCHS","MEADOWBROOK HIGH","12","44","50","0","1","5","2","136","100","1",0,"18","12","0","3","372",0,"372","Chesterfield County Public Schools",50087,50281,"0.39% ",49065,"(2.42%)"
"1650",21,580,"Sch","Chesterfield County ","Meadowbrook High","High","9",12,"Mathematics","Female","61","75","77","Chesterfield County ","Meadowbrook High","Fully Accredited","78","Yes","76","Yes","83","Yes","73","Yes","88","Yes","CHESTERFIELD CO PBLC SCHS","MEADOWBROOK HIGH","12","44","50","0","1","5","2","136","100","1",0,"18","12","0","3","372",0,"372","Chesterfield County Public Schools",50087,50281,"0.39% ",49065,"(2.42%)"
"1651",21,580,"Sch","Chesterfield County ","Meadowbrook High","High","9",12,"Mathematics","Hispanic","61","63","74","Chesterfield County ","Meadowbrook High","Fully Accredited","78","Yes","76","Yes","83","Yes","73","Yes","88","Yes","CHESTERFIELD CO PBLC SCHS","MEADOWBROOK HIGH","12","44","50","0","1","5","2","136","100","1",0,"18","12","0","3","372",0,"372","Chesterfield County Public Schools",50087,50281,"0.39% ",49065,"(2.42%)"
"1652",21,580,"Sch","Chesterfield County ","Meadowbrook High","High","9",12,"Science","Hispanic","63","66","75","Chesterfield County ","Meadowbrook High","Fully Accredited","78","Yes","76","Yes","83","Yes","73","Yes","88","Yes","CHESTERFIELD CO PBLC SCHS","MEADOWBROOK HIGH","12","44","50","0","1","5","2","136","100","1",0,"18","12","0","3","372",0,"372","Chesterfield County Public Schools",50087,50281,"0.39% ",49065,"(2.42%)"
"1653",21,580,"Sch","Chesterfield County ","Meadowbrook High","High","9",12,"English: Reading","Black","85","80","80","Chesterfield County ","Meadowbrook High","Fully Accredited","78","Yes","76","Yes","83","Yes","73","Yes","88","Yes","CHESTERFIELD CO PBLC SCHS","MEADOWBROOK HIGH","12","44","50","0","1","5","2","136","100","1",0,"18","12","0","3","372",0,"372","Chesterfield County Public Schools",50087,50281,"0.39% ",49065,"(2.42%)"
"1654",21,580,"Sch","Chesterfield County ","Meadowbrook High","High","9",12,"Science","Economically Disadvantaged","47","64","73","Chesterfield County ","Meadowbrook High","Fully Accredited","78","Yes","76","Yes","83","Yes","73","Yes","88","Yes","CHESTERFIELD CO PBLC SCHS","MEADOWBROOK HIGH","12","44","50","0","1","5","2","136","100","1",0,"18","12","0","3","372",0,"372","Chesterfield County Public Schools",50087,50281,"0.39% ",49065,"(2.42%)"
"1655",21,580,"Sch","Chesterfield County ","Meadowbrook High","High","9",12,"History and Social Sciences","Hispanic","79","80","83","Chesterfield County ","Meadowbrook High","Fully Accredited","78","Yes","76","Yes","83","Yes","73","Yes","88","Yes","CHESTERFIELD CO PBLC SCHS","MEADOWBROOK HIGH","12","44","50","0","1","5","2","136","100","1",0,"18","12","0","3","372",0,"372","Chesterfield County Public Schools",50087,50281,"0.39% ",49065,"(2.42%)"
"1656",21,580,"Sch","Chesterfield County ","Meadowbrook High","High","9",12,"English: Reading","Hispanic","86","81","79","Chesterfield County ","Meadowbrook High","Fully Accredited","78","Yes","76","Yes","83","Yes","73","Yes","88","Yes","CHESTERFIELD CO PBLC SCHS","MEADOWBROOK HIGH","12","44","50","0","1","5","2","136","100","1",0,"18","12","0","3","372",0,"372","Chesterfield County Public Schools",50087,50281,"0.39% ",49065,"(2.42%)"
"1657",21,580,"Sch","Chesterfield County ","Meadowbrook High","High","9",12,"Science","All Students","64","72","77","Chesterfield County ","Meadowbrook High","Fully Accredited","78","Yes","76","Yes","83","Yes","73","Yes","88","Yes","CHESTERFIELD CO PBLC SCHS","MEADOWBROOK HIGH","12","44","50","0","1","5","2","136","100","1",0,"18","12","0","3","372",0,"372","Chesterfield County Public Schools",50087,50281,"0.39% ",49065,"(2.42%)"
"1658",21,580,"Sch","Chesterfield County ","Meadowbrook High","High","9",12,"English: Writing","Hispanic","58","60","58","Chesterfield County ","Meadowbrook High","Fully Accredited","78","Yes","76","Yes","83","Yes","73","Yes","88","Yes","CHESTERFIELD CO PBLC SCHS","MEADOWBROOK HIGH","12","44","50","0","1","5","2","136","100","1",0,"18","12","0","3","372",0,"372","Chesterfield County Public Schools",50087,50281,"0.39% ",49065,"(2.42%)"
"1659",21,580,"Sch","Chesterfield County ","Meadowbrook High","High","9",12,"Mathematics","All Students","59","71","76","Chesterfield County ","Meadowbrook High","Fully Accredited","78","Yes","76","Yes","83","Yes","73","Yes","88","Yes","CHESTERFIELD CO PBLC SCHS","MEADOWBROOK HIGH","12","44","50","0","1","5","2","136","100","1",0,"18","12","0","3","372",0,"372","Chesterfield County Public Schools",50087,50281,"0.39% ",49065,"(2.42%)"
"1660",21,610,"Sch","Chesterfield County ","Thomas Dale High","High","9",12,"English: Writing","All Students","83","81","76","Chesterfield County ","Thomas Dale High","Fully Accredited","88","Yes","81","Yes","84","Yes","89","Yes","94","Yes","CHESTERFIELD CO PBLC SCHS","THOMAS DALE HIGH","12","22","29","0","1","8","14","79","78","0",0,"168","153","10","11","573",0,"573","Chesterfield County Public Schools",50087,50281,"0.39% ",49065,"(2.42%)"
"1661",21,610,"Sch","Chesterfield County ","Thomas Dale High","High","9",12,"Mathematics","Asian","93","85","94","Chesterfield County ","Thomas Dale High","Fully Accredited","88","Yes","81","Yes","84","Yes","89","Yes","94","Yes","CHESTERFIELD CO PBLC SCHS","THOMAS DALE HIGH","12","22","29","0","1","8","14","79","78","0",0,"168","153","10","11","573",0,"573","Chesterfield County Public Schools",50087,50281,"0.39% ",49065,"(2.42%)"
"1662",21,610,"Sch","Chesterfield County ","Thomas Dale High","High","9",12,"English: Reading","All Students","93","93","94","Chesterfield County ","Thomas Dale High","Fully Accredited","88","Yes","81","Yes","84","Yes","89","Yes","94","Yes","CHESTERFIELD CO PBLC SCHS","THOMAS DALE HIGH","12","22","29","0","1","8","14","79","78","0",0,"168","153","10","11","573",0,"573","Chesterfield County Public Schools",50087,50281,"0.39% ",49065,"(2.42%)"
"1663",21,610,"Sch","Chesterfield County ","Thomas Dale High","High","9",12,"English: Reading","Limited English Proficient","85","82","80","Chesterfield County ","Thomas Dale High","Fully Accredited","88","Yes","81","Yes","84","Yes","89","Yes","94","Yes","CHESTERFIELD CO PBLC SCHS","THOMAS DALE HIGH","12","22","29","0","1","8","14","79","78","0",0,"168","153","10","11","573",0,"573","Chesterfield County Public Schools",50087,50281,"0.39% ",49065,"(2.42%)"
"1664",21,610,"Sch","Chesterfield County ","Thomas Dale High","High","9",12,"History and Social Sciences","Asian","94","98","91","Chesterfield County ","Thomas Dale High","Fully Accredited","88","Yes","81","Yes","84","Yes","89","Yes","94","Yes","CHESTERFIELD CO PBLC SCHS","THOMAS DALE HIGH","12","22","29","0","1","8","14","79","78","0",0,"168","153","10","11","573",0,"573","Chesterfield County Public Schools",50087,50281,"0.39% ",49065,"(2.42%)"
"1665",21,610,"Sch","Chesterfield County ","Thomas Dale High","High","9",12,"Mathematics","All Students","74","80","81","Chesterfield County ","Thomas Dale High","Fully Accredited","88","Yes","81","Yes","84","Yes","89","Yes","94","Yes","CHESTERFIELD CO PBLC SCHS","THOMAS DALE HIGH","12","22","29","0","1","8","14","79","78","0",0,"168","153","10","11","573",0,"573","Chesterfield County Public Schools",50087,50281,"0.39% ",49065,"(2.42%)"
"1666",21,610,"Sch","Chesterfield County ","Thomas Dale High","High","9",12,"Science","Hispanic","84","82","88","Chesterfield County ","Thomas Dale High","Fully Accredited","88","Yes","81","Yes","84","Yes","89","Yes","94","Yes","CHESTERFIELD CO PBLC SCHS","THOMAS DALE HIGH","12","22","29","0","1","8","14","79","78","0",0,"168","153","10","11","573",0,"573","Chesterfield County Public Schools",50087,50281,"0.39% ",49065,"(2.42%)"
"1667",21,610,"Sch","Chesterfield County ","Thomas Dale High","High","9",12,"English: Writing","Limited English Proficient","33","82","45","Chesterfield County ","Thomas Dale High","Fully Accredited","88","Yes","81","Yes","84","Yes","89","Yes","94","Yes","CHESTERFIELD CO PBLC SCHS","THOMAS DALE HIGH","12","22","29","0","1","8","14","79","78","0",0,"168","153","10","11","573",0,"573","Chesterfield County Public Schools",50087,50281,"0.39% ",49065,"(2.42%)"
"1668",21,610,"Sch","Chesterfield County ","Thomas Dale High","High","9",12,"History and Social Sciences","Students with Disabilities","54","52","51","Chesterfield County ","Thomas Dale High","Fully Accredited","88","Yes","81","Yes","84","Yes","89","Yes","94","Yes","CHESTERFIELD CO PBLC SCHS","THOMAS DALE HIGH","12","22","29","0","1","8","14","79","78","0",0,"168","153","10","11","573",0,"573","Chesterfield County Public Schools",50087,50281,"0.39% ",49065,"(2.42%)"
"1669",21,610,"Sch","Chesterfield County ","Thomas Dale High","High","9",12,"Mathematics","Students with Disabilities","41","58","60","Chesterfield County ","Thomas Dale High","Fully Accredited","88","Yes","81","Yes","84","Yes","89","Yes","94","Yes","CHESTERFIELD CO PBLC SCHS","THOMAS DALE HIGH","12","22","29","0","1","8","14","79","78","0",0,"168","153","10","11","573",0,"573","Chesterfield County Public Schools",50087,50281,"0.39% ",49065,"(2.42%)"
"1670",21,610,"Sch","Chesterfield County ","Thomas Dale High","High","9",12,"Mathematics","Hispanic","71","72","82","Chesterfield County ","Thomas Dale High","Fully Accredited","88","Yes","81","Yes","84","Yes","89","Yes","94","Yes","CHESTERFIELD CO PBLC SCHS","THOMAS DALE HIGH","12","22","29","0","1","8","14","79","78","0",0,"168","153","10","11","573",0,"573","Chesterfield County Public Schools",50087,50281,"0.39% ",49065,"(2.42%)"
"1671",21,610,"Sch","Chesterfield County ","Thomas Dale High","High","9",12,"English: Writing","Asian","100","93","88","Chesterfield County ","Thomas Dale High","Fully Accredited","88","Yes","81","Yes","84","Yes","89","Yes","94","Yes","CHESTERFIELD CO PBLC SCHS","THOMAS DALE HIGH","12","22","29","0","1","8","14","79","78","0",0,"168","153","10","11","573",0,"573","Chesterfield County Public Schools",50087,50281,"0.39% ",49065,"(2.42%)"
"1672",21,610,"Sch","Chesterfield County ","Thomas Dale High","High","9",12,"English: Reading","Students with Disabilities","71","69","60","Chesterfield County ","Thomas Dale High","Fully Accredited","88","Yes","81","Yes","84","Yes","89","Yes","94","Yes","CHESTERFIELD CO PBLC SCHS","THOMAS DALE HIGH","12","22","29","0","1","8","14","79","78","0",0,"168","153","10","11","573",0,"573","Chesterfield County Public Schools",50087,50281,"0.39% ",49065,"(2.42%)"
"1673",21,610,"Sch","Chesterfield County ","Thomas Dale High","High","9",12,"English: Writing","Hispanic","74","86","75","Chesterfield County ","Thomas Dale High","Fully Accredited","88","Yes","81","Yes","84","Yes","89","Yes","94","Yes","CHESTERFIELD CO PBLC SCHS","THOMAS DALE HIGH","12","22","29","0","1","8","14","79","78","0",0,"168","153","10","11","573",0,"573","Chesterfield County Public Schools",50087,50281,"0.39% ",49065,"(2.42%)"
"1674",21,610,"Sch","Chesterfield County ","Thomas Dale High","High","9",12,"History and Social Sciences","Hispanic","85","82","82","Chesterfield County ","Thomas Dale High","Fully Accredited","88","Yes","81","Yes","84","Yes","89","Yes","94","Yes","CHESTERFIELD CO PBLC SCHS","THOMAS DALE HIGH","12","22","29","0","1","8","14","79","78","0",0,"168","153","10","11","573",0,"573","Chesterfield County Public Schools",50087,50281,"0.39% ",49065,"(2.42%)"
"1675",21,610,"Sch","Chesterfield County ","Thomas Dale High","High","9",12,"Mathematics","Black","64","74","77","Chesterfield County ","Thomas Dale High","Fully Accredited","88","Yes","81","Yes","84","Yes","89","Yes","94","Yes","CHESTERFIELD CO PBLC SCHS","THOMAS DALE HIGH","12","22","29","0","1","8","14","79","78","0",0,"168","153","10","11","573",0,"573","Chesterfield County Public Schools",50087,50281,"0.39% ",49065,"(2.42%)"
"1676",21,610,"Sch","Chesterfield County ","Thomas Dale High","High","9",12,"History and Social Sciences","All Students","82","84","79","Chesterfield County ","Thomas Dale High","Fully Accredited","88","Yes","81","Yes","84","Yes","89","Yes","94","Yes","CHESTERFIELD CO PBLC SCHS","THOMAS DALE HIGH","12","22","29","0","1","8","14","79","78","0",0,"168","153","10","11","573",0,"573","Chesterfield County Public Schools",50087,50281,"0.39% ",49065,"(2.42%)"
"1677",21,610,"Sch","Chesterfield County ","Thomas Dale High","High","9",12,"History and Social Sciences","Limited English Proficient","72","53","58","Chesterfield County ","Thomas Dale High","Fully Accredited","88","Yes","81","Yes","84","Yes","89","Yes","94","Yes","CHESTERFIELD CO PBLC SCHS","THOMAS DALE HIGH","12","22","29","0","1","8","14","79","78","0",0,"168","153","10","11","573",0,"573","Chesterfield County Public Schools",50087,50281,"0.39% ",49065,"(2.42%)"
"1678",21,610,"Sch","Chesterfield County ","Thomas Dale High","High","9",12,"Mathematics","Limited English Proficient","67","68","67","Chesterfield County ","Thomas Dale High","Fully Accredited","88","Yes","81","Yes","84","Yes","89","Yes","94","Yes","CHESTERFIELD CO PBLC SCHS","THOMAS DALE HIGH","12","22","29","0","1","8","14","79","78","0",0,"168","153","10","11","573",0,"573","Chesterfield County Public Schools",50087,50281,"0.39% ",49065,"(2.42%)"
"1679",21,610,"Sch","Chesterfield County ","Thomas Dale High","High","9",12,"Science","All Students","87","89","87","Chesterfield County ","Thomas Dale High","Fully Accredited","88","Yes","81","Yes","84","Yes","89","Yes","94","Yes","CHESTERFIELD CO PBLC SCHS","THOMAS DALE HIGH","12","22","29","0","1","8","14","79","78","0",0,"168","153","10","11","573",0,"573","Chesterfield County Public Schools",50087,50281,"0.39% ",49065,"(2.42%)"
"1680",21,610,"Sch","Chesterfield County ","Thomas Dale High","High","9",12,"English: Reading","Asian","95","100","94","Chesterfield County ","Thomas Dale High","Fully Accredited","88","Yes","81","Yes","84","Yes","89","Yes","94","Yes","CHESTERFIELD CO PBLC SCHS","THOMAS DALE HIGH","12","22","29","0","1","8","14","79","78","0",0,"168","153","10","11","573",0,"573","Chesterfield County Public Schools",50087,50281,"0.39% ",49065,"(2.42%)"
"1681",21,610,"Sch","Chesterfield County ","Thomas Dale High","High","9",12,"English: Writing","Students with Disabilities","53","43","49","Chesterfield County ","Thomas Dale High","Fully Accredited","88","Yes","81","Yes","84","Yes","89","Yes","94","Yes","CHESTERFIELD CO PBLC SCHS","THOMAS DALE HIGH","12","22","29","0","1","8","14","79","78","0",0,"168","153","10","11","573",0,"573","Chesterfield County Public Schools",50087,50281,"0.39% ",49065,"(2.42%)"
